skill_count,has_projects,has_internship,has_education,has_certifications,action_verb_count,quantified,experience_years,word_count_norm,shortlisted,job_role,salary_band,company_type
16,1,1,1,1,1,1,2.2,0.184,1,Frontend Developer,12-20 LPA,Product-Based Company
4,1,1,1,1,0,0,2.2,0.82,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
7,1,0,1,1,10,1,3.7,0.555,1,DevOps / Cloud Engineer,12-20 LPA,Service-Based Company
9,1,1,1,1,0,0,0.5,0.629,1,Backend Developer,8-12 LPA,Product-Based Company
6,1,0,1,0,5,1,2.7,0.178,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
13,1,1,1,1,0,0,0.9,0.799,1,Frontend Developer,8-12 LPA,Product-Based Company
16,1,1,1,1,1,0,0.5,0.719,1,Backend Developer,8-12 LPA,Product-Based Company
14,0,1,1,1,1,1,0.1,0.546,1,Frontend Developer,8-12 LPA,Product-Based Company
14,0,0,1,1,7,1,3.7,0.24,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
6,1,1,1,0,4,1,3.9,0.772,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
14,0,0,1,0,11,1,0.0,0.161,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
17,1,1,0,1,2,0,1.0,0.591,1,Full Stack Developer,8-12 LPA,Product-Based Company
7,1,1,1,0,8,1,2.2,0.172,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
3,1,1,1,0,10,1,3.4,0.47,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
9,1,1,0,0,6,0,2.7,0.482,1,Full Stack Developer,8-12 LPA,Product-Based Company
5,1,1,1,0,12,1,1.0,0.633,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
16,1,1,0,0,1,1,3.1,0.891,1,Backend Developer,12-20 LPA,Product-Based Company
9,1,1,1,0,8,1,3.7,0.581,1,Frontend Developer,12-20 LPA,Product-Based Company
16,1,1,1,1,10,1,2.6,0.687,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
16,1,1,1,0,10,0,1.1,0.395,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
17,1,1,1,0,3,0,1.2,0.443,1,Backend Developer,8-12 LPA,Product-Based Company
14,1,0,1,1,12,1,1.2,0.803,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
12,1,1,1,1,8,0,2.9,0.398,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
11,0,1,1,0,7,1,3.7,0.57,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
18,1,0,1,0,6,1,3.9,0.103,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
9,1,1,1,1,4,1,1.7,0.372,1,Full Stack Developer,8-12 LPA,Product-Based Company
14,1,1,1,0,5,0,0.7,0.47,1,Full Stack Developer,8-12 LPA,Product-Based Company
3,1,1,1,1,11,1,0.8,0.776,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
1,0,1,1,0,3,0,2.5,0.684,0,Backend Developer,5-8 LPA,Product-Based Company
5,0,1,1,0,6,0,2.5,0.264,1,Full Stack Developer,5-8 LPA,Mid-Size Tech / Startup
9,1,0,1,0,3,1,0.7,0.277,1,Full Stack Developer,8-12 LPA,Service-Based Company
8,1,1,1,1,7,0,0.4,0.183,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
15,1,1,1,1,6,0,3.1,0.31,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
17,1,0,1,0,7,1,1.5,0.82,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
3,1,1,1,1,3,0,1.4,0.38,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
13,1,1,0,1,3,1,0.3,0.83,1,Full Stack Developer,8-12 LPA,Product-Based Company
13,1,1,0,0,7,1,0.4,0.361,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
9,1,0,1,1,9,1,0.8,0.137,1,Backend Developer,8-12 LPA,Service-Based Company
12,0,0,1,0,9,1,0.2,0.181,1,Machine Learning Engineer,5-8 LPA,Service-Based Company
5,1,1,1,1,3,1,0.7,0.168,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
3,1,1,1,1,11,0,2.2,0.533,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
3,0,0,1,0,1,1,2.2,0.477,0,Data Analyst,3-5 LPA,Product-Based Company
18,1,0,0,1,12,0,3.3,0.612,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
5,0,1,1,0,9,1,2.3,0.385,1,Embedded Systems Engineer,8-12 LPA,Mid-Size Tech / Startup
8,1,1,1,0,9,1,0.3,0.486,1,Frontend Developer,8-12 LPA,Mid-Size Tech / Startup
16,1,1,1,0,8,1,2.6,0.632,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
12,1,1,1,0,4,1,1.6,0.615,1,Full Stack Developer,8-12 LPA,Product-Based Company
7,0,1,1,0,6,0,1.2,0.124,1,Frontend Developer,5-8 LPA,Mid-Size Tech / Startup
16,0,0,1,1,2,1,2.4,0.876,1,Backend Developer,8-12 LPA,Service-Based Company
13,1,0,1,0,7,0,2.9,0.48,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
7,1,1,1,1,10,1,1.2,0.154,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
14,0,0,1,1,0,1,3.5,0.59,1,Full Stack Developer,8-12 LPA,Service-Based Company
12,1,0,1,0,1,0,2.8,0.376,1,Frontend Developer,8-12 LPA,Service-Based Company
17,1,1,1,1,5,1,1.1,0.152,1,Frontend Developer,8-12 LPA,Product-Based Company
4,1,1,1,1,10,1,2.9,0.679,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
13,1,1,1,1,2,0,3.7,0.195,1,Frontend Developer,12-20 LPA,Product-Based Company
13,1,0,0,0,2,0,2.3,0.527,1,Backend Developer,5-8 LPA,Service-Based Company
18,1,1,1,1,2,1,1.1,0.594,1,Full Stack Developer,8-12 LPA,Product-Based Company
8,1,1,1,1,1,1,3.2,0.45,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
9,1,1,1,1,10,1,2.1,0.783,1,Frontend Developer,12-20 LPA,Product-Based Company
17,1,1,1,0,0,1,1.1,0.621,1,Backend Developer,8-12 LPA,Product-Based Company
2,1,0,1,0,2,1,3.4,0.324,0,Data Analyst,8-12 LPA,Government / PSU
5,1,1,1,0,6,1,1.3,0.183,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
11,1,0,1,0,6,1,0.1,0.479,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
4,1,1,1,1,6,1,1.6,0.34,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
11,0,0,1,0,1,0,2.9,0.253,0,Frontend Developer,5-8 LPA,Government / PSU
16,1,1,1,1,2,1,0.0,0.281,1,Backend Developer,8-12 LPA,Product-Based Company
12,1,0,1,0,1,0,2.3,0.14,1,Frontend Developer,8-12 LPA,Service-Based Company
1,1,0,1,0,7,0,2.4,0.73,0,Backend Developer,5-8 LPA,Product-Based Company
3,1,1,1,1,8,0,2.4,0.805,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
2,1,0,1,1,7,0,2.0,0.4,1,Cybersecurity Engineer,5-8 LPA,Service-Based Company
8,1,1,1,0,7,0,0.6,0.181,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
4,0,1,1,1,4,1,2.8,0.693,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
4,1,1,1,1,4,1,0.8,0.584,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
12,0,0,1,0,12,0,0.7,0.609,1,Machine Learning Engineer,5-8 LPA,Service-Based Company
11,1,1,1,1,10,0,3.7,0.68,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
6,0,1,1,0,7,1,1.3,0.143,1,Embedded Systems Engineer,8-12 LPA,Mid-Size Tech / Startup
9,1,1,1,1,10,0,1.4,0.729,1,Backend Developer,8-12 LPA,Product-Based Company
11,0,1,1,1,3,0,2.7,0.854,1,Backend Developer,8-12 LPA,Product-Based Company
17,1,1,1,0,11,1,1.8,0.836,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
18,1,1,1,0,0,1,2.5,0.164,1,Backend Developer,12-20 LPA,Product-Based Company
8,1,1,1,0,10,1,3.3,0.784,1,Frontend Developer,12-20 LPA,Mid-Size Tech / Startup
9,1,0,1,0,7,0,0.0,0.148,0,Backend Developer,5-8 LPA,Government / PSU
1,1,1,1,1,4,1,2.7,0.608,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
18,1,0,1,0,6,1,1.3,0.658,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
14,0,1,1,0,2,1,2.9,0.273,1,Frontend Developer,12-20 LPA,Product-Based Company
10,1,1,1,0,2,0,3.1,0.395,1,Frontend Developer,12-20 LPA,Product-Based Company
3,0,0,1,1,3,0,3.1,0.876,0,Backend Developer,5-8 LPA,Product-Based Company
4,1,0,1,1,8,1,0.5,0.784,1,Backend Developer,8-12 LPA,Service-Based Company
3,1,1,1,1,11,0,3.7,0.884,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
3,0,0,1,1,3,1,3.7,0.746,1,Backend Developer,5-8 LPA,Service-Based Company
14,0,1,1,0,3,1,1.9,0.7,1,Frontend Developer,8-12 LPA,Product-Based Company
3,1,1,1,1,12,1,3.1,0.496,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
2,1,0,1,1,5,1,1.7,0.107,1,Frontend Developer,8-12 LPA,Service-Based Company
15,0,1,1,1,1,1,1.9,0.666,1,Backend Developer,8-12 LPA,Product-Based Company
4,1,0,1,0,4,1,1.7,0.139,1,Full Stack Developer,5-8 LPA,Service-Based Company
2,1,1,1,1,6,1,1.1,0.521,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
3,1,1,1,0,4,0,2.8,0.24,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
12,0,1,1,0,1,0,0.8,0.18,1,Frontend Developer,5-8 LPA,Product-Based Company
18,1,0,1,1,11,1,3.6,0.773,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
10,0,1,1,0,6,0,1.3,0.858,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
1,0,1,1,0,8,0,0.6,0.674,0,Data Analyst,5-8 LPA,Service-Based Company
11,0,1,1,1,10,1,1.9,0.846,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
17,1,1,1,1,9,1,3.1,0.292,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
16,1,0,1,1,3,1,1.2,0.239,1,Frontend Developer,8-12 LPA,Service-Based Company
10,1,1,1,1,4,1,2.0,0.217,1,Backend Developer,12-20 LPA,Product-Based Company
7,1,1,1,1,9,0,2.7,0.235,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
8,1,1,1,0,3,0,0.5,0.102,1,Frontend Developer,8-12 LPA,Mid-Size Tech / Startup
7,1,1,0,0,3,1,0.6,0.763,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
14,1,1,1,1,10,0,1.6,0.292,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
8,1,1,1,0,6,1,0.2,0.161,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
14,0,0,1,0,12,0,3.1,0.642,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
3,1,0,1,0,11,1,3.4,0.499,1,Backend Developer,8-12 LPA,Service-Based Company
5,0,0,1,0,8,1,3.7,0.212,0,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
17,1,0,1,1,4,1,0.1,0.68,1,Backend Developer,8-12 LPA,Service-Based Company
9,1,1,1,1,9,1,3.7,0.287,1,Frontend Developer,12-20 LPA,Product-Based Company
16,1,0,1,0,11,1,1.7,0.449,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
4,1,1,1,1,4,1,2.5,0.785,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
4,1,1,1,0,5,0,3.0,0.645,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
3,0,1,1,1,3,1,2.1,0.856,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
4,1,1,1,0,11,0,1.5,0.137,1,Cybersecurity Engineer,8-12 LPA,Mid-Size Tech / Startup
4,1,1,1,1,1,0,0.9,0.221,0,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
18,1,1,1,1,4,1,2.6,0.812,1,Backend Developer,12-20 LPA,Product-Based Company
7,1,1,1,1,3,1,1.1,0.537,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
12,1,1,1,0,11,0,2.5,0.121,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
6,1,0,1,1,3,0,1.8,0.777,1,DevOps / Cloud Engineer,5-8 LPA,Service-Based Company
15,1,0,1,1,3,0,3.0,0.879,1,Full Stack Developer,12-20 LPA,Service-Based Company
3,1,0,1,0,0,1,2.7,0.53,0,Data Analyst,5-8 LPA,Service-Based Company
6,1,0,1,0,2,0,2.1,0.668,0,Backend Developer,5-8 LPA,Government / PSU
6,1,1,1,0,7,1,2.4,0.555,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
11,1,0,1,1,0,0,1.2,0.891,1,Frontend Developer,8-12 LPA,Service-Based Company
4,1,0,1,1,8,1,0.5,0.59,1,Backend Developer,8-12 LPA,Service-Based Company
5,0,0,1,1,3,1,2.0,0.721,1,Data Analyst,5-8 LPA,Service-Based Company
11,1,0,1,1,2,0,2.0,0.31,1,Full Stack Developer,8-12 LPA,Service-Based Company
8,1,0,1,0,6,1,2.2,0.855,1,Frontend Developer,8-12 LPA,Service-Based Company
9,1,0,0,0,0,1,2.8,0.84,1,Full Stack Developer,5-8 LPA,Service-Based Company
3,1,1,1,1,1,1,1.9,0.2,1,Frontend Developer,8-12 LPA,Mid-Size Tech / Startup
2,1,1,1,1,5,0,2.7,0.616,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
10,1,0,1,1,9,1,1.1,0.634,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
6,1,0,1,0,6,1,2.0,0.578,1,Data Analyst,8-12 LPA,Service-Based Company
2,1,0,1,0,5,1,0.4,0.841,1,Backend Developer,5-8 LPA,Service-Based Company
13,1,0,1,0,3,1,1.5,0.15,1,Backend Developer,8-12 LPA,Service-Based Company
10,1,1,1,0,11,0,1.9,0.516,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
18,1,1,1,1,12,1,3.8,0.638,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
6,0,0,1,1,6,0,2.1,0.669,0,DevOps / Cloud Engineer,5-8 LPA,Mid-Size Tech / Startup
9,1,1,1,1,3,1,1.5,0.882,1,Full Stack Developer,8-12 LPA,Product-Based Company
17,1,1,1,1,2,1,2.5,0.402,1,Frontend Developer,12-20 LPA,Product-Based Company
10,1,0,1,0,11,0,2.9,0.641,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
14,1,0,1,0,0,1,1.2,0.746,1,Backend Developer,8-12 LPA,Service-Based Company
10,1,0,1,0,10,0,2.2,0.291,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
10,0,1,1,1,7,0,1.6,0.386,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
17,1,1,1,1,5,0,2.8,0.631,1,Full Stack Developer,12-20 LPA,Product-Based Company
9,1,1,1,1,0,1,1.4,0.396,1,Backend Developer,8-12 LPA,Product-Based Company
8,1,0,1,1,3,1,1.0,0.422,1,Frontend Developer,8-12 LPA,Service-Based Company
4,1,0,1,0,1,1,1.8,0.577,1,Data Analyst,5-8 LPA,Service-Based Company
7,1,0,1,1,2,1,1.3,0.331,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
2,1,1,1,1,12,1,2.0,0.876,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
15,1,1,1,1,8,1,0.0,0.289,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
7,1,1,0,0,12,1,2.2,0.711,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
11,1,1,1,0,9,0,2.9,0.525,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
1,1,1,1,1,5,0,0.2,0.418,1,Backend Developer,5-8 LPA,Mid-Size Tech / Startup
4,1,0,1,1,0,1,3.0,0.517,1,Data Analyst,8-12 LPA,Service-Based Company
6,1,0,1,1,2,0,1.8,0.443,1,DevOps / Cloud Engineer,5-8 LPA,Service-Based Company
9,1,1,1,0,8,1,3.8,0.143,1,Backend Developer,12-20 LPA,Product-Based Company
1,1,0,1,0,6,1,3.0,0.631,1,Data Analyst,8-12 LPA,Service-Based Company
14,1,0,0,0,0,1,0.8,0.499,1,Backend Developer,5-8 LPA,Service-Based Company
3,1,1,1,1,1,0,3.0,0.202,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
11,1,1,1,0,9,0,2.5,0.596,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
14,1,1,1,0,8,1,1.2,0.141,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
18,0,1,1,0,4,0,3.5,0.663,1,Frontend Developer,12-20 LPA,Product-Based Company
17,0,0,1,0,11,0,0.4,0.479,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
2,1,1,1,0,4,0,0.7,0.116,1,Embedded Systems Engineer,5-8 LPA,Mid-Size Tech / Startup
9,1,0,1,1,9,1,1.7,0.739,1,Frontend Developer,8-12 LPA,Service-Based Company
10,1,1,1,1,10,1,3.9,0.567,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
3,1,0,1,0,6,1,2.3,0.25,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
17,1,1,1,1,2,1,0.4,0.899,1,Full Stack Developer,8-12 LPA,Product-Based Company
10,1,1,1,1,0,1,2.8,0.671,1,Full Stack Developer,12-20 LPA,Product-Based Company
15,1,1,0,0,11,0,2.2,0.841,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
8,1,0,1,1,5,1,3.6,0.632,1,Full Stack Developer,12-20 LPA,Service-Based Company
10,1,1,1,1,1,1,3.6,0.679,1,Frontend Developer,12-20 LPA,Product-Based Company
14,1,1,1,0,9,1,2.2,0.25,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
18,1,1,1,0,3,0,1.9,0.536,1,Full Stack Developer,8-12 LPA,Product-Based Company
5,1,1,1,0,12,0,3.4,0.895,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
10,1,0,1,1,2,1,0.9,0.106,1,Frontend Developer,8-12 LPA,Service-Based Company
17,1,1,1,0,0,0,3.9,0.496,1,Frontend Developer,12-20 LPA,Product-Based Company
7,1,0,1,1,0,1,1.5,0.157,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
9,0,1,1,1,0,1,3.1,0.744,1,Backend Developer,8-12 LPA,Product-Based Company
14,1,0,1,1,4,0,2.0,0.553,1,Frontend Developer,8-12 LPA,Service-Based Company
10,1,0,1,1,11,1,3.5,0.787,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
1,1,0,1,1,7,1,3.7,0.264,1,Full Stack Developer,8-12 LPA,Service-Based Company
9,0,1,1,0,3,0,1.8,0.191,0,Backend Developer,5-8 LPA,Mid-Size Tech / Startup
6,1,1,1,1,1,1,0.8,0.268,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
4,0,0,1,0,6,0,2.1,0.785,0,Backend Developer,3-5 LPA,Government / PSU
4,0,1,1,1,4,0,0.2,0.272,0,Frontend Developer,5-8 LPA,Service-Based Company
5,1,0,0,1,6,0,4.0,0.342,1,Full Stack Developer,8-12 LPA,Service-Based Company
13,1,0,1,1,12,1,2.1,0.291,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
3,0,0,1,1,9,1,0.7,0.743,0,Backend Developer,5-8 LPA,Product-Based Company
18,1,1,1,1,7,0,1.7,0.337,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
18,1,0,1,1,5,1,1.4,0.686,1,Full Stack Developer,8-12 LPA,Service-Based Company
16,1,1,1,0,10,1,0.5,0.589,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
2,1,1,1,0,12,1,3.4,0.115,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
3,1,0,1,0,10,0,4.0,0.795,1,Backend Developer,8-12 LPA,Service-Based Company
1,1,1,1,0,4,1,0.6,0.174,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
3,1,0,1,1,12,1,0.2,0.704,1,Backend Developer,8-12 LPA,Service-Based Company
8,1,1,1,1,0,1,0.5,0.138,1,Frontend Developer,8-12 LPA,Mid-Size Tech / Startup
8,1,1,1,1,11,0,3.9,0.763,1,Full Stack Developer,12-20 LPA,Mid-Size Tech / Startup
10,1,0,1,1,10,0,0.3,0.455,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
15,1,1,0,1,1,0,0.7,0.657,1,Backend Developer,8-12 LPA,Product-Based Company
15,1,0,1,1,0,1,1.8,0.489,1,Full Stack Developer,8-12 LPA,Service-Based Company
15,1,1,1,0,9,1,1.7,0.609,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
5,1,0,1,0,11,0,2.6,0.425,1,Data Analyst,8-12 LPA,Service-Based Company
8,1,1,1,1,5,1,1.6,0.845,1,Frontend Developer,8-12 LPA,Mid-Size Tech / Startup
11,1,1,0,0,4,1,0.7,0.864,1,Backend Developer,8-12 LPA,Product-Based Company
6,1,1,1,0,5,1,2.4,0.29,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
5,1,1,1,1,3,1,0.8,0.686,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
9,0,1,1,1,5,1,3.7,0.282,1,Backend Developer,12-20 LPA,Product-Based Company
13,0,1,1,1,11,0,2.1,0.9,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
17,0,1,1,0,10,1,1.1,0.495,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
18,1,1,1,1,4,1,0.9,0.298,1,Frontend Developer,8-12 LPA,Product-Based Company
17,1,0,1,1,9,1,0.2,0.634,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
11,1,0,0,1,3,0,0.4,0.4,1,Backend Developer,5-8 LPA,Service-Based Company
7,0,1,1,1,6,1,3.4,0.637,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
4,1,1,1,0,9,0,3.4,0.813,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
3,0,1,1,1,1,1,2.1,0.674,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
5,1,0,1,0,8,1,3.4,0.456,1,Backend Developer,8-12 LPA,Service-Based Company
18,1,1,1,0,5,1,2.3,0.525,1,Backend Developer,12-20 LPA,Product-Based Company
18,1,0,1,1,5,1,3.9,0.785,1,Frontend Developer,12-20 LPA,Service-Based Company
14,1,1,1,1,9,0,2.0,0.411,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
4,1,1,1,0,2,1,0.0,0.14,0,Frontend Developer,8-12 LPA,Product-Based Company
8,0,0,1,1,1,1,3.5,0.17,1,Full Stack Developer,8-12 LPA,Service-Based Company
1,1,1,1,1,6,1,0.7,0.202,1,Cybersecurity Engineer,8-12 LPA,Mid-Size Tech / Startup
13,1,1,1,1,11,1,0.9,0.559,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
15,1,0,1,1,2,0,2.1,0.856,1,Backend Developer,8-12 LPA,Service-Based Company
7,1,0,1,1,11,1,3.3,0.854,1,DevOps / Cloud Engineer,12-20 LPA,Service-Based Company
5,0,0,1,0,10,0,1.2,0.194,0,Full Stack Developer,3-5 LPA,Product-Based Company
14,1,0,1,1,0,1,3.1,0.513,1,Frontend Developer,12-20 LPA,Service-Based Company
3,1,0,1,0,7,0,3.0,0.471,1,Data Analyst,5-8 LPA,Service-Based Company
13,0,1,0,0,1,1,3.1,0.785,1,Frontend Developer,8-12 LPA,Product-Based Company
15,1,1,1,0,0,1,0.7,0.55,1,Full Stack Developer,8-12 LPA,Product-Based Company
3,1,0,1,1,3,1,2.6,0.29,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
11,0,0,1,1,3,1,3.5,0.203,1,Frontend Developer,8-12 LPA,Service-Based Company
3,1,0,1,0,2,0,1.5,0.35,1,Data Analyst,5-8 LPA,Service-Based Company
11,1,0,1,1,10,1,3.0,0.604,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
10,1,0,1,1,9,1,3.1,0.725,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
4,0,1,1,1,7,0,2.3,0.55,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
15,1,1,1,0,11,1,1.3,0.693,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
18,1,1,1,0,10,1,0.4,0.473,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
2,1,0,1,0,8,1,3.2,0.802,1,Backend Developer,8-12 LPA,Service-Based Company
17,1,1,1,1,11,1,2.8,0.481,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
8,1,1,1,1,12,1,3.3,0.141,1,Full Stack Developer,12-20 LPA,Mid-Size Tech / Startup
1,1,0,1,1,9,1,2.3,0.212,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
7,1,1,1,0,12,0,2.3,0.897,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
1,0,0,1,1,8,0,2.4,0.301,0,Embedded Systems Engineer,5-8 LPA,Service-Based Company
7,1,1,1,0,6,0,0.6,0.255,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
7,0,1,1,1,6,1,2.6,0.154,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
3,0,1,1,1,0,0,2.9,0.557,0,Data Analyst,5-8 LPA,Mid-Size Tech / Startup
17,1,1,1,1,11,0,1.2,0.297,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
18,0,0,1,1,4,1,0.4,0.882,1,Backend Developer,8-12 LPA,Service-Based Company
6,0,0,1,1,10,1,3.7,0.108,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
5,0,0,1,1,9,0,3.4,0.458,1,Backend Developer,5-8 LPA,Service-Based Company
3,1,1,0,1,11,1,2.4,0.231,1,Machine Learning Engineer,12-20 LPA,Mid-Size Tech / Startup
4,1,1,1,0,5,1,2.2,0.496,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
5,1,0,1,1,12,0,0.6,0.593,1,Backend Developer,8-12 LPA,Service-Based Company
6,1,1,1,0,9,0,2.9,0.187,1,Cybersecurity Engineer,12-20 LPA,Mid-Size Tech / Startup
14,1,0,1,0,4,1,3.8,0.209,1,Full Stack Developer,12-20 LPA,Service-Based Company
1,1,1,1,0,1,0,1.5,0.515,0,Backend Developer,5-8 LPA,Government / PSU
12,1,1,1,0,9,1,4.0,0.48,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
8,1,1,1,1,7,1,0.4,0.668,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
4,1,1,0,0,11,1,2.2,0.202,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
16,0,1,1,1,12,1,1.5,0.209,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
5,1,1,1,0,0,1,0.8,0.143,1,Machine Learning Engineer,8-12 LPA,Mid-Size Tech / Startup
15,1,0,1,1,4,0,2.1,0.382,1,Backend Developer,8-12 LPA,Service-Based Company
10,0,1,1,0,0,1,0.7,0.644,1,Backend Developer,8-12 LPA,Product-Based Company
14,1,1,1,0,8,0,0.8,0.787,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
